metric,value,step
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,10.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,11.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,12.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,13.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,14.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,15.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,16.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,17.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,18.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,19.0
em_Walmart-Amazon-dirty_lm_roberta_da_None_alpha_0.8_id_4_size_600,0.0,20.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.0,1.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.0,2.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.8936170339584351,3.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9148471355438232,4.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9192264080047607,5.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9339407682418823,6.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.954023003578186,7.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9388696551322937,8.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9375,9.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9365426898002625,10.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9525959491729736,11.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.95333331823349,12.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9542920589447021,13.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.954393744468689,14.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.953567385673523,15.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9544950127601624,16.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9402298927307129,17.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9402298927307129,18.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9425287246704102,19.0
em_DBLP-ACM-dirty_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_0_size_600,0.9425287246704102,20.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,1.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,2.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,3.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,4.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,5.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,6.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,7.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,8.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.0,9.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.46327683329582214,10.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5970772504806519,11.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5882353186607361,12.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5894206762313843,13.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.6329670548439026,14.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5900783538818359,15.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.6050000190734863,16.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5751978754997253,17.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5606468915939331,18.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5660377144813538,19.0
em_Amazon-Google_lm_roberta_da_dacon_consistency_alpha_0.8_id_1_size_750,0.5660377144813538,20.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,1.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,2.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,3.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,4.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.8786008358001709,5.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.8909465074539185,6.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.8769792914390564,7.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9327354431152344,8.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9347826242446899,9.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9495412707328796,10.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9236276745796204,11.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9364705681800842,12.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9580973982810974,13.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9616252779960632,14.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9616252779960632,15.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9617117047309875,16.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9617117047309875,17.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9617117047309875,18.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9617117047309875,19.0
em_DBLP-ACM_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.9617117047309875,20.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,1.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,2.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,3.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,4.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,5.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,6.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,7.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,8.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,9.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,10.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,11.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,12.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,13.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.0,14.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.16363635659217834,15.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.44675323367118835,16.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.42138364911079407,17.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.4571428596973419,18.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.4571428596973419,19.0
em_Walmart-Amazon-dirty_lm_roberta_da_invda_alpha_0.8_id_2_size_300,0.4571428596973419,20.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,1.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,2.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,3.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,4.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,5.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,6.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,7.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,8.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,9.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,10.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,11.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,12.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,13.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,14.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,15.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,16.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,17.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,18.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,19.0
em_Amazon-Google_lm_roberta_da_dacon_fixed_consistency_alpha_0.8_id_2_size_300,0.0,20.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.0,1.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.0,2.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.0,3.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.0,4.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.01666666753590107,5.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.744109570980072,6.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.8975702524185181,7.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.8963831663131714,8.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.8977820873260498,9.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.8361701965332031,10.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9093511700630188,11.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.8359788656234741,12.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9077810049057007,13.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9268738627433777,14.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.8970950245857239,15.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.908040463924408,16.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9180790781974792,17.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9141773581504822,18.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9131466746330261,19.0
em_DBLP-GoogleScholar-dirty_lm_roberta_da_None_alpha_0.8_id_3_size_600,0.9131466746330261,20.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.0,1.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.0,2.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.0,3.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.0,4.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.0,5.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.0,6.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.38376384973526,7.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.44366195797920227,8.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.5150501728057861,9.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.7567567825317383,10.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.7616707682609558,11.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.7351351380348206,12.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.8091953992843628,13.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.801033616065979,14.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.8020565509796143,15.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.8074246048927307,16.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.806526780128479,17.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.806526780128479,18.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.7980049848556519,19.0
em_Abt-Buy_lm_roberta_da_edbt20_alpha_0.8_id_0_size_600,0.7980049848556519,20.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.8998923301696777,1.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.8861878514289856,2.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9222462177276611,3.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9279475808143616,4.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.935799777507782,5.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9451754093170166,6.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9377777576446533,7.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9599109292030334,8.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9473684430122375,9.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9370932579040527,10.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9574699997901917,11.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9659090638160706,12.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.958751380443573,13.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9594594836235046,14.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9649717807769775,15.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9552890062332153,16.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9670828580856323,17.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9558498859405518,18.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9546961188316345,19.0
em_DBLP-ACM-dirty_lm_roberta_da_auto_ssl_alpha_0.8_id_1_size_600,0.9546961188316345,20.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.0,1.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.0,2.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.0,3.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.0,4.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.0,5.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.7754214406013489,6.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.8725738525390625,7.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.8588588833808899,8.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.8547677397727966,9.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.8763493895530701,10.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.9102742671966553,11.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.9231469035148621,12.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.9088305234909058,13.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.904404878616333,14.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.8951730728149414,15.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.9033175110816956,16.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.9012584686279297,17.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.9036895036697388,18.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.905966579914093,19.0
em_DBLP-GoogleScholar_lm_roberta_da_dacon_consistency_alpha_0.8_id_4_size_450,0.905966579914093,20.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.0,1.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.0,2.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.0,3.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.0,4.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.873210608959198,5.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9101251363754272,6.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9340782165527344,7.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9450549483299255,8.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9542920589447021,9.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.954954981803894,10.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9542334079742432,11.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9413043260574341,12.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9449338912963867,13.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9479512572288513,14.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9480662941932678,15.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9547511339187622,16.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9429824352264404,17.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9429824352264404,18.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9429824352264404,19.0
em_DBLP-ACM_lm_roberta_da_del_alpha_0.8_id_2_size_300,0.9429824352264404,20.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,1.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,2.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,3.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,4.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,5.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,6.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,7.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,8.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,9.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,10.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,11.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,12.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,13.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,14.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,15.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,16.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,17.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,18.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,19.0
em_Walmart-Amazon_da_dm_id_3_size_300,0.0,20.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,1.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,2.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,3.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,4.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,5.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,6.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.0,7.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.6180048584938049,8.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.5405405163764954,9.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7650273442268372,10.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.699999988079071,11.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7349081635475159,12.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7360774874687195,13.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7726027369499207,14.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7692307829856873,15.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7916666865348816,16.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7916666865348816,17.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7746835350990295,18.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7746835350990295,19.0
em_Walmart-Amazon_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_2_size_750,0.7688442468643188,20.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.0,1.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.0,2.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.8691357970237732,3.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.9429824352264404,4.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.9512761235237122,5.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.943566620349884,6.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.9730337262153625,7.0
em_DBLP-ACM_lm_roberta_da_dacon_one_to_many_alpha_0.8_id_3_size_750,0.956620991230011,8.0
